"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US53029","Island County, Washington","32939","1273","4.1","1.6","3.6","1.5","8.5","2.6","9.8","2.6","14.7","3.1","20.4","3.5","15.8","2.7","16","2.6","3.6","1.3","3.5","1.2","60532","4366","72516","4179","34.4","(X)","(X)","(X)","(X)","(X)","20923","1395","2.5","1.6","1.1","0.8","4.2","1.9","6.2","2.5","16.3","4.3","21.7","4","16.5","3.4","21.4","3.5","5.1","1.9","5","1.8","71991","5289","86251","5365","(X)","(X)","35.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80030","9718","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12016","1270","6.8","2.9","8.8","4.1","16.8","5.9","15.9","5.1","14.1","3.7","17.7","5.5","12.9","4.3","5.8","3.8","0.4","0.7","0.8","1","36406","9910","45656","4940","(X)","(X)","(X)","(X)","32.9","(X)"
"0500000US53033","King County, Washington","845990","4478","5","0.4","2.7","0.3","5.4","0.4","6.9","0.5","10.2","0.6","15.6","0.6","12.9","0.6","18.8","0.7","9.7","0.4","12.8","0.5","81916","1129","110172","1610","27.7","(X)","(X)","(X)","(X)","(X)","507952","6816","2.8","0.4","1.5","0.3","3","0.5","5.1","0.4","8.1","0.7","14.5","0.7","13.4","0.7","21.3","0.8","12.6","0.7","17.8","0.8","102207","2040","132480","2690","(X)","(X)","28","(X)","(X)","(X)","405868","7364","1.1","0.3","0.9","0.2","1.6","0.3","3.4","0.4","6.6","0.6","12.6","0.8","13.4","0.8","24.1","1","15","0.9","21.3","1","119464","2978","148735","2910","(X)","(X)","(X)","(X)","(X)","(X)","338038","7075","9","0.8","4.6","0.6","9.6","0.9","9.9","1","13.5","1","18.2","1","11.8","0.9","14","1","4.6","0.5","4.7","0.5","53451","2575","72921","1868","(X)","(X)","(X)","(X)","26.1","(X)"
"0500000US53035","Kitsap County, Washington","98490","2088","4.9","0.9","3","0.7","6.7","1.3","8.6","1.1","13.1","1.7","19.5","2.2","17.5","2","15.1","1.7","6.9","1.2","4.7","0.9","66090","3036","81047","2888","25.1","(X)","(X)","(X)","(X)","(X)","66973","2565","2.5","0.9","1.4","0.6","3.4","1.2","5.7","1.4","13","2","21.6","2.7","19.4","2.4","19","2.1","8.2","1.4","5.7","1.3","78341","4071","92374","3893","(X)","(X)","25.2","(X)","(X)","(X)","52895","2372","0.4","0.4","0.7","0.4","1.5","0.7","3.3","1","11.7","2","21","2.8","21.7","2.7","22.9","2.4","9.8","1.8","6.9","1.5","88308","3814","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31517","2096","11.6","2.5","6.1","1.8","15","3.4","15.3","3.1","14.8","2.6","15.8","3","10.9","2.7","5.5","1.5","2.8","1.4","2.2","1.1","37142","4909","51646","3748","(X)","(X)","(X)","(X)","22.9","(X)"
"0500000US53041","Lewis County, Washington","29078","969","7.6","2.1","6.6","2.2","13.1","2.8","11.4","2.6","12.8","3","20.7","3.3","12.7","2.6","11.2","2.4","2.4","1.3","1.4","1","48179","4864","57576","3528","34.4","(X)","(X)","(X)","(X)","(X)","18344","1227","4","1.8","3.8","1.8","8.3","2.8","7.2","2.6","12.1","3.3","25.9","4.1","17.1","3.7","15.9","3.4","3.4","2","2.3","1.6","61411","6931","71289","4802","(X)","(X)","34.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","69273","3870","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10734","1188","14.5","4.4","13.1","5.1","20.9","5","17.6","5.7","13.1","5.6","12.7","4.8","4.4","2.7","2.9","2.1","0.7","0.9","0","1.5","25601","2998","32854","3490","(X)","(X)","(X)","(X)","32.5","(X)"
"0500000US53053","Pierce County, Washington","307056","3218","5.3","0.6","4.1","0.6","8","0.7","8.9","0.8","14.7","1.1","20.4","1.2","14.5","0.9","14.9","0.9","5.1","0.6","4.2","0.6","60167","1296","76266","2122","30.1","(X)","(X)","(X)","(X)","(X)","204121","4333","3.9","0.7","2.5","0.6","4.8","0.7","8","0.9","13.4","1.3","20.4","1.3","17.3","1.2","18.1","1.2","6.3","0.7","5.2","0.7","70818","2187","86458","2834","(X)","(X)","30.2","(X)","(X)","(X)","152585","5327","1","0.3","1.3","0.5","2.7","0.6","5.7","0.8","11.6","1.2","21.8","1.5","19.7","1.5","21.5","1.4","8","0.9","6.7","0.8","81712","2033","99229","3441","(X)","(X)","(X)","(X)","(X)","(X)","102935","4201","10.1","1.4","7.8","1.5","15","1.8","11.7","1.6","17.1","1.9","18.6","1.7","8.4","1.1","7.5","1.3","1.9","0.7","1.9","0.8","39933","2056","51650","2921","(X)","(X)","(X)","(X)","27.4","(X)"
"0500000US53057","Skagit County, Washington","48056","770","5.8","1.6","4.2","1.3","9.8","1.6","8.8","2.1","16.4","2.4","19.3","2.8","14.6","2.4","13.5","1.8","4.1","1","3.5","1.1","57122","4977","71459","3552","30.9","(X)","(X)","(X)","(X)","(X)","33338","1360","2.6","1","3.9","1.6","7","1.9","8","2.7","16","2.6","19.4","3.2","17.7","3.2","15.5","2.1","5.2","1.2","4.6","1.6","65544","4207","80414","5134","(X)","(X)","31.3","(X)","(X)","(X)","26345","1435","1","0.6","1.5","0.9","4.1","1.5","7","3.1","15.3","3.1","20.5","3.4","20.4","3.6","18.4","2.6","6.6","1.4","5.1","1.8","75636","5668","89263","4981","(X)","(X)","(X)","(X)","(X)","(X)","14718","1219","14.3","4.6","6.3","2.6","16.4","3.5","12.6","3.8","18.9","4.7","14.8","3.8","6.7","2.6","7.7","2.9","1.6","1.8","0.7","0.4","35243","3595","45975","4622","(X)","(X)","(X)","(X)","27.6","(X)"
"0500000US53061","Snohomish County, Washington","284176","2692","4.5","0.6","2.7","0.5","6.9","0.7","6.3","0.7","10.8","0.9","17.9","1.2","16.3","1.1","19","1","8.5","0.7","7.1","0.7","76251","1728","92539","2158","31.6","(X)","(X)","(X)","(X)","(X)","191463","3632","3.4","0.8","1.5","0.5","4.1","0.7","5.1","0.7","8.4","1","17","1.3","17.9","1.3","22.3","1.4","10.9","1","9.2","1","90043","2237","105651","3016","(X)","(X)","29.6","(X)","(X)","(X)","148264","3893","1.4","0.5","0.7","0.3","2.7","0.7","3.5","0.6","7.4","0.9","15.9","1.2","18.5","1.5","25.6","1.6","13","1.2","11.4","1.2","99949","2436","117927","3370","(X)","(X)","(X)","(X)","(X)","(X)","92713","3574","9.2","1.5","5.3","1","13.2","1.7","10.4","1.6","15.7","2.1","18.5","1.9","12.3","1.6","10.8","1.5","2.8","0.8","1.9","0.6","45900","2758","59184","3228","(X)","(X)","(X)","(X)","33","(X)"
"0500000US53063","Spokane County, Washington","193117","2931","8.2","1","4.9","0.8","10.9","1.1","12.5","1.2","15","1.2","18.7","1.4","12.5","1","11","1","3.6","0.6","2.8","0.6","48525","1533","64807","2597","29.6","(X)","(X)","(X)","(X)","(X)","121981","3556","5.2","1.2","2","0.7","6.8","1.1","10.6","1.5","14.1","1.6","21.9","1.8","15.4","1.5","15.2","1.5","5","0.9","3.7","0.7","61895","1943","77539","2949","(X)","(X)","29.7","(X)","(X)","(X)","91738","3309","1.3","0.5","0.6","0.3","5.1","1.1","8.4","1.5","13.3","1.9","23.1","2.2","19.1","1.8","18","1.8","6.3","1.1","4.8","1","72368","3110","89364","3643","(X)","(X)","(X)","(X)","(X)","(X)","71136","3719","15.3","2.1","10.5","1.9","17.8","2.3","16.6","2.2","16","2.3","12.9","2.1","6.9","1.5","2.5","0.8","0.5","0.3","1.1","0.9","28890","1661","39920","5219","(X)","(X)","(X)","(X)","28.6","(X)"
"0500000US53067","Thurston County, Washington","105159","2034","6.4","1.3","3.7","0.9","7.8","1.4","8","1.5","12.1","1.7","21.6","2.6","15.3","1.8","16.1","1.7","5.1","1.1","3.8","0.9","62137","3953","74949","2947","33.8","(X)","(X)","(X)","(X)","(X)","69192","2624","4.4","1.5","2.1","0.8","5.4","1.5","5.7","1.6","9.6","1.5","23.4","3.3","16","2.5","21.3","2.4","6.6","1.5","5.5","1.4","73715","5044","87509","3895","(X)","(X)","31.8","(X)","(X)","(X)","53296","2738","1.3","0.8","1","0.7","3.3","1","4.1","1.4","8.3","1.5","22.6","3.5","18.1","3","26","2.8","8.3","1.9","7","1.8","85611","7159","N","N","(X)","(X)","(X)","(X)","(X)","(X)","35967","2561","11.5","2.6","6.7","2.2","14.1","3.3","13","2.8","17.9","3.3","17.2","3.2","12.8","2.6","4.6","1.5","1.7","1.1","0.6","0.4","39332","3285","46990","2774","(X)","(X)","(X)","(X)","34.4","(X)"
"0500000US53073","Whatcom County, Washington","80023","2098","8","1.9","3.9","1.1","9.1","1.8","11.3","1.9","12.1","1.9","20","2.2","13.6","2.1","13.7","1.9","4.7","1.2","3.6","0.9","55016","3235","74237","4585","24.9","(X)","(X)","(X)","(X)","(X)","47905","2099","2","1","1.7","1.1","6.6","1.8","8.1","2.1","12.4","2.3","19.9","2.7","17.7","2.9","19","2.9","7.2","2","5.5","1.6","73501","5350","91993","5890","(X)","(X)","23.6","(X)","(X)","(X)","36620","2228","0.6","0.5","1.1","0.8","2.5","1.1","6.3","1.9","12.6","2.9","20.2","3.3","19","3.1","21.6","3.4","9.4","2.5","6.8","2","83009","3945","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32118","2540","18","4.1","6.9","2.3","14.2","3.8","16.3","3.2","11.9","3.2","19.2","3.9","7","2.6","5.1","1.9","0.7","0.5","0.7","0.6","31707","2321","44909","7608","(X)","(X)","(X)","(X)","24.7","(X)"
"0500000US53077","Yakima County, Washington","81709","1176","5.8","1.2","4.8","1.1","13.3","1.8","11.6","1.8","18.5","2.1","20.9","1.9","9.9","1.6","8.7","1.3","4","1","2.4","0.8","47223","1890","64372","3900","34.2","(X)","(X)","(X)","(X)","(X)","59225","2166","4.1","1.3","3.4","1.1","10.5","1.9","11.9","2.3","17.6","2.2","23.5","2.1","10.4","1.7","10.7","1.7","4.9","1.3","2.9","1","51921","2580","71391","4938","(X)","(X)","34.4","(X)","(X)","(X)","42467","2141","1.5","0.7","1","0.6","5.6","1.6","9.5","2.6","17.2","2.5","27.5","2.6","13.4","2.5","13.6","2.3","6.8","1.8","3.8","1.4","62708","2551","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22484","1782","13.2","3.6","9.7","3.3","21.2","4.4","12.9","3.1","16.9","3.9","14.8","4.2","6.9","3.1","2.8","1.4","0.6","0.7","1.1","0.9","30062","3607","41555","5608","(X)","(X)","(X)","(X)","32.7","(X)"
"0500000US54003","Berkeley County, West Virginia","41265","1285","5.6","2.2","4.6","1.7","8.7","2.6","11","2.6","17.1","3.4","21.4","3.6","12.6","2.5","12.7","2.5","5.1","1.7","1.2","0.8","53548","5590","63990","3659","32.4","(X)","(X)","(X)","(X)","(X)","27082","1810","5.1","3","2.1","1.2","5.9","2.3","8.2","3.4","16.5","4.3","22.3","4.6","15.7","3.3","15.7","3.1","7","2.5","1.3","1.1","63576","5919","72178","4829","(X)","(X)","32.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","75659","7081","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14183","1834","6.5","3.1","10.1","4.7","16.4","5.9","14.5","4.4","21","6.3","18.2","5.4","8","4","3.1","2","1.3","1.7","0.7","1","36384","4964","44150","4583","(X)","(X)","(X)","(X)","27.7","(X)"
"0500000US54011","Cabell County, West Virginia","39303","1366","13.5","2.5","7.8","1.7","15.2","2.9","9.6","2.1","13.2","2.6","19.5","3.4","9","2.2","7.9","1.9","1.8","0.9","2.5","1.2","38839","3816","51908","4297","30.3","(X)","(X)","(X)","(X)","(X)","21109","1535","7.2","2.4","2.2","1.3","7.6","2.8","9.3","2.9","16.3","4","24.7","5.8","12.8","3.7","12.9","3.2","3.2","1.6","3.8","2.1","59690","3873","69420","6746","(X)","(X)","29.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66156","6964","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18194","1831","22.6","5.1","14","3.3","23.9","4.9","10","2.9","10.9","3.1","11.4","3.4","3.9","2","2.1","1.3","0.3","0.5","1","0.9","20828","2209","30340","3687","(X)","(X)","(X)","(X)","31.4","(X)"
"0500000US54033","Harrison County, West Virginia","26794","1042","9.7","2.6","6.4","2.2","11.4","2.7","8.5","2.2","15.2","2.7","19.3","4.1","11.6","3.1","11.5","2.5","3.6","1.4","2.7","1.3","48285","5144","62609","4577","26.7","(X)","(X)","(X)","(X)","(X)","17321","1226","5.9","2.7","3.6","1.8","6.8","2.6","8.4","2.8","13.9","3.2","21.6","5","14.8","4.3","15.9","3.4","5.3","2.2","3.7","1.8","62660","3831","75816","6573","(X)","(X)","27.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","72778","6874","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9473","1224","17.5","5.7","11.9","4.7","20.6","6.5","8.7","4.1","17.5","5.4","14.3","5.4","5","2.9","3.3","2.5","0.2","0.4","0.9","1.1","25010","5287","36936","4955","(X)","(X)","(X)","(X)","23.5","(X)"
"0500000US54039","Kanawha County, West Virginia","81804","1902","7.8","1.6","5.8","1.3","11.8","1.7","12.4","1.7","17.5","2.2","18.9","2.3","11.5","1.8","9.6","1.6","2.4","0.7","2.5","0.7","45028","2361","59538","2789","31.4","(X)","(X)","(X)","(X)","(X)","51062","2453","6","1.9","4.6","1.6","8.1","2.1","9.4","1.9","16.4","2.5","21.5","2.7","15.2","2.5","12.6","2.2","2.7","0.9","3.4","1","55603","3226","69717","3872","(X)","(X)","32.1","(X)","(X)","(X)","34464","2333","1.1","0.9","1.9","1.1","5.8","2.5","7.9","2.2","16.4","3.2","23.4","3.4","18.7","3.3","15.9","2.8","4.1","1.3","4.9","1.3","67894","3056","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30742","2132","13.1","3.2","9.9","2.8","17.3","3.6","18","3.3","18.4","4","13.3","3","4.6","1.9","3.3","1.6","1.2","1.2","0.9","0.7","29307","2533","38940","3210","(X)","(X)","(X)","(X)","29","(X)"
"0500000US54061","Monongalia County, West Virginia","37603","1488","12.1","2.5","4.4","1.8","11.2","2.5","11.8","2.9","13.5","2.7","14.4","2.7","10.5","2.3","12.3","2.4","3.7","1.5","6","1.4","45880","4788","68753","4353","32.6","(X)","(X)","(X)","(X)","(X)","19070","1398","5.6","2.6","4.1","2.8","5.8","2.6","11.4","4.1","8.8","2.9","15.9","3.7","13.6","3.5","18.4","3.7","6.8","2.7","9.6","2.4","70920","13173","92894","7897","(X)","(X)","34.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90308","10096","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18533","1516","19.7","4.6","4.8","2.1","18.4","4.8","11","4.1","17.3","4.1","12.9","4.2","7.6","3.2","6.1","3.2","0.1","0.2","2.1","1.3","31105","4004","42676","4808","(X)","(X)","(X)","(X)","30.5","(X)"
"0500000US54081","Raleigh County, West Virginia","31315","1123","8.2","2.7","7.4","2.6","17.1","3.8","15.1","3.1","14.9","2.9","16.3","3.1","9.7","2.7","8.9","2.7","1.2","0.9","1.1","0.8","37262","3945","49796","3740","27.5","(X)","(X)","(X)","(X)","(X)","19629","1611","4.2","2.9","4.1","2.1","14.2","5.2","13.7","4.1","17.4","3.6","19","3.9","11.6","3.8","12.2","4.1","1.6","1.4","1.8","1.3","46985","5854","59232","5748","(X)","(X)","25.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","61130","8688","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11686","1643","17.1","5.8","13.4","5.8","23.8","7.5","15.7","4.8","9.7","4.7","11.2","4","5.6","3.5","2.8","2.4","0.6","0.7","0","1.3","22633","3902","31816","4029","(X)","(X)","(X)","(X)","29.6","(X)"
"0500000US47037","Davidson County, Tennessee","274187","3026","7","0.8","5.2","0.8","10.1","0.8","10.8","0.9","14.7","1.1","19.5","1.2","12","1.2","11","0.8","4.1","0.6","5.5","0.7","52026","1366","74479","2633","36.9","(X)","(X)","(X)","(X)","(X)","154555","3849","4.3","0.8","3.6","0.9","8.9","1.2","9.9","1.3","14.2","1.6","19.2","1.6","12.7","1.5","13.9","1.3","5.3","0.9","8.1","1","61990","2512","89925","3989","(X)","(X)","39.3","(X)","(X)","(X)","104502","4226","1.5","0.6","1.7","0.6","5","1.1","7.7","1.3","12.1","1.8","19.7","2","15.4","2","18.4","1.8","6.9","1.2","11.5","1.4","79051","4119","110684","5931","(X)","(X)","(X)","(X)","(X)","(X)","119632","4492","11","1.7","7.6","1.4","12.8","1.4","12.5","1.6","15.8","1.7","19.4","1.8","10.3","1.6","6.3","1.1","2.4","0.9","1.9","0.6","40351","1638","52063","2409","(X)","(X)","(X)","(X)","32.4","(X)"
"0500000US47059","Greene County, Tennessee","26660","1228","8.5","2.9","8.2","2.9","20.2","3.8","13.5","3.5","14.2","3.5","15.7","3.4","9.8","2.5","6.1","2.2","2","1.5","1.8","1","34768","3121","53180","6781","36.4","(X)","(X)","(X)","(X)","(X)","16899","1480","2.9","1.6","8.5","3.5","11.8","3.5","14.2","5","17.9","5","19.6","4.8","12.6","3.3","8.2","3.6","2.1","1.5","2.3","1.4","45699","5844","61293","7372","(X)","(X)","35.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","59452","8902","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9761","1321","18.3","6.4","10.3","4.8","35.7","7.5","13.4","5.1","7.2","4.1","5.2","2.8","5.2","3.8","3.6","3.2","0","1.7","1.1","1.3","19866","2562","36011","12125","(X)","(X)","(X)","(X)","32.8","(X)"
"0500000US47065","Hamilton County, Tennessee","136858","2567","6.8","1.1","7","1.1","11.8","1.5","10.6","1.2","14.9","1.7","16.9","1.8","11.1","1.5","13","1.4","3.9","0.6","4.1","0.8","48580","2897","68277","2392","39.6","(X)","(X)","(X)","(X)","(X)","86766","2907","3.6","1","3.4","1","8.4","1.7","8.1","1.3","14.4","2.2","19.7","2.5","13.8","2","18","2.2","5.4","0.9","5.1","1.1","63787","3976","81383","3034","(X)","(X)","40.2","(X)","(X)","(X)","62965","2658","1.1","0.6","1.5","0.9","4.9","1.5","5.8","1.3","12.5","2.4","21","2.7","17.1","2.6","22","2.7","7.2","1.2","7","1.5","80334","4440","N","N","(X)","(X)","(X)","(X)","(X)","(X)","50092","2655","12.2","2.6","13.1","2.5","18.9","2.9","14.8","2.4","15.1","2.8","12.2","2.4","6.1","1.9","4.6","1.5","1.3","0.6","1.8","1","28531","2849","44110","4139","(X)","(X)","(X)","(X)","38","(X)"
"0500000US47093","Knox County, Tennessee","181292","2394","7.9","1","4.7","0.7","11","1.2","10.8","1.3","13.2","1.2","18.7","1.3","12.7","1.1","11.8","1","4.5","0.7","4.6","0.6","52229","1724","71235","2326","30","(X)","(X)","(X)","(X)","(X)","113720","3016","5.4","1.2","2","0.6","7.2","1.2","8.7","1.4","12.5","1.5","19.8","1.7","15.4","1.8","15.6","1.5","6.8","1","6.7","1","66630","3124","87469","3313","(X)","(X)","32","(X)","(X)","(X)","86124","3227","1.3","0.6","1.3","0.6","4.7","1.2","6","1.3","10.8","1.3","20.9","2.1","18.1","2.3","19.4","1.8","8.8","1.3","8.6","1.3","81506","2046","N","N","(X)","(X)","(X)","(X)","(X)","(X)","67572","2967","14","2","9.1","1.5","17.4","2.1","13.8","2.1","15","2.5","15.8","2.2","7.9","1.6","5.3","1.4","0.6","0.3","1.2","0.5","31470","2147","42442","2392","(X)","(X)","(X)","(X)","25.8","(X)"
"0500000US47113","Madison County, Tennessee","37544","1256","7","1.8","5.1","1.4","12.6","2.7","11.2","2.4","16","2.6","18.9","3","12.7","3.5","9.5","2.2","3.2","1.3","3.8","1.8","47801","3835","66565","6944","44.5","(X)","(X)","(X)","(X)","(X)","26224","1397","6.4","2.5","3.5","1.6","8.2","2.7","9.8","2.9","16","3.3","21.1","3.5","14.6","4.4","12.5","3.1","3.9","1.6","4","1.7","55916","4452","70705","5076","(X)","(X)","45.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66540","7002","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11320","1385","11.2","3.7","10.1","4.1","21","5.9","16","5","17","5.6","12.7","5.4","5.1","2.9","2.2","1.9","1.7","1.8","3","4.6","30132","4876","50022","21649","(X)","(X)","(X)","(X)","40.8","(X)"
"0500000US47119","Maury County, Tennessee","33326","1172","10","2.9","3.5","1.8","9.1","2.4","8.5","2.2","17.7","3.7","25","4.1","9.5","2.2","11.8","2.7","1.7","1.1","3.3","1.7","50707","2422","69151","11857","31","(X)","(X)","(X)","(X)","(X)","23976","1685","5.5","3.2","1.2","1.1","7.4","2.7","7.5","2.3","19.6","4.5","26.4","4.8","11.6","2.7","14","3.5","2.6","1.5","4.1","2.2","58368","5517","80754","15980","(X)","(X)","34.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66217","6300","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9350","1577","21.3","6.8","9.4","5.2","13.9","5.6","13.7","6.1","14.6","4.9","17","7.2","4","2.5","5.3","4.1","0","1.7","0.6","1.1","29186","6464","37443","6541","(X)","(X)","(X)","(X)","21","(X)"
"0500000US47125","Montgomery County, Tennessee","70494","1557","7.8","1.8","2.8","1","8.4","1.7","12.4","2.5","19.7","3.1","21.5","2.8","11.8","2","11","1.7","3.4","1.1","1.4","0.6","48659","3446","59808","2436","28.8","(X)","(X)","(X)","(X)","(X)","47661","2565","5.5","1.8","2.6","1.5","5.4","1.8","9.2","2.7","20.9","3.8","23.6","3.1","13.7","2.6","13.2","2.2","4","1.6","1.9","0.9","57048","5368","67518","3281","(X)","(X)","29.2","(X)","(X)","(X)","35570","2113","0.9","0.6","0.5","0.5","2.1","1.1","9.1","3.1","21.9","4.6","26.7","3.9","15.4","3","15.9","2.7","5","1.9","2.4","1.1","64532","3512","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22833","2701","13.5","4.5","5","2.2","15.1","4","17","4.3","17.5","5.1","16.9","5.5","7.3","2.7","5.6","2.7","1.9","1.1","0.1","0.2","34395","5461","42377","4000","(X)","(X)","(X)","(X)","26.2","(X)"
"0500000US47141","Putnam County, Tennessee","29812","1084","13.1","3.4","8.1","2.7","12.9","3.3","11.5","3.1","14.7","3.3","18.3","3.4","9.8","2.7","6.9","1.9","1.6","1","3.2","1.7","40623","3695","54684","5226","43.4","(X)","(X)","(X)","(X)","(X)","19763","1376","8.7","3.2","4.5","2.5","10.5","3.4","12.3","3.9","15.2","3.8","20.4","4.5","11.9","3.7","9.6","2.8","2.5","1.5","4.5","2.4","47192","6827","65276","7522","(X)","(X)","45.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","63637","11736","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10049","1228","24","7.6","15.5","6.2","18.4","6.8","12","4.6","11.1","4.6","11","5.1","5.6","4.3","1.6","1.9","0","1.6","0.8","1","20767","2602","31173","5150","(X)","(X)","(X)","(X)","37.1","(X)"
"0500000US47147","Robertson County, Tennessee","24909","806","3.8","2","2.8","1.8","11.1","3.6","13.4","4","14.7","3.6","21.5","3.9","15.7","3.7","12.4","2.9","2.2","1.3","2.5","1.3","53204","3907","65232","5021","43.1","(X)","(X)","(X)","(X)","(X)","19662","1287","4","2.2","2","1.5","7.3","2.7","10.4","4.3","15","4.2","23.1","4.6","18.6","4.3","15","3.4","2.8","1.6","1.8","1.3","58498","3548","68382","4713","(X)","(X)","45","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66267","8363","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5247","1162","4.4","4.4","9.6","7.9","26.8","11.2","23.6","9.4","14.7","7.3","14.7","5.7","2.2","2.6","2.3","3.3","0","3.1","1.7","2.4","30803","1921","42678","12048","(X)","(X)","(X)","(X)","35.1","(X)"
